date,vertical,transaction_count,avg_transaction_value,total_processing_volume,authorization_rate,decline_rate,fraud_rate,chargeback_rate,refund_rate,payment_success_rate,take_rate,payment_revenue,processing_cost,net_revenue,margin,cost_per_transaction,trial_to_paid_rate,involuntary_churn_rate,dunning_recovery_rate,mrr,net_revenue_retention,latency_ms,uptime,failed_payment_recovery_rate
2024-11-28,Sports Leagues,363,289.03,104916.7,0.9222,0.0778,0.0032,0.0072,0.0407,0.9555,0.019,1995.38,162.26,1833.13,0.9187,0.45,0.4419,0.0461,0.5093,59184.77,1.1186,524.7,0.996073,0.684
2024-11-28,Nonprofits,252,179.54,45243.12,0.9741,0.0259,0.006,0.0051,0.0234,0.9573,0.0184,834.43,112.81,721.61,0.8648,0.45,0.3531,0.0488,0.3712,26366.03,0.9716,725.2,0.999569,0.5312
2024-11-28,Pet Care,329,187.32,61626.83,0.9112,0.0888,0.0046,0.007,0.0267,0.9502,0.0261,1608.8,74.92,1533.88,0.9534,0.23,0.1897,0.0493,0.6535,35362.73,1.0792,468.8,0.995032,0.3167
2024-11-28,Education,139,310.34,43137.81,0.9249,0.0751,0.0044,0.0071,0.0124,0.9375,0.0239,1031.97,49.14,982.83,0.9524,0.35,0.2778,0.0363,0.4706,25412.87,0.9819,699.1,0.99982,0.6609
2024-11-29,Camps,397,184.44,73222.36,0.9421,0.0579,0.0069,0.0056,0.032,0.9666,0.0196,1432.32,131.27,1301.06,0.9084,0.33,0.2713,0.0203,0.4126,31471.38,0.8967,559.9,0.999611,0.5596
2024-11-29,Associations,311,121.88,37904.07,0.9625,0.0375,0.0067,0.008,0.0479,0.9613,0.0247,936.63,125.91,810.72,0.8656,0.4,0.2418,0.0108,0.6968,21235.13,1.0588,547.7,0.998253,0.5143
2024-11-29,Sports Leagues,196,209.42,41047.11,0.9598,0.0402,0.0065,0.0114,0.0176,0.9697,0.0208,853.96,52.1,801.86,0.939,0.27,0.2328,0.0486,0.7113,16787.39,1.0752,284.4,0.997386,0.5867
2024-11-29,Nonprofits,189,206.78,39081.92,0.9122,0.0878,0.005,0.0091,0.0326,0.9785,0.0289,1128.36,58.47,1069.9,0.9482,0.31,0.4187,0.0238,0.4614,22924.1,1.0385,178.0,0.999014,0.5367
2024-11-29,Pet Care,92,114.04,10491.68,0.9522,0.0478,0.0059,0.0113,0.0174,0.9602,0.0314,329.15,39.15,290.0,0.881,0.43,0.3568,0.0376,0.7124,4297.78,1.1143,784.4,0.999627,0.6845
2024-11-29,Education,207,163.39,33821.58,0.9289,0.0711,0.0021,0.0056,0.0138,0.9807,0.0223,753.65,73.79,679.86,0.9021,0.36,0.2898,0.0205,0.6211,19860.07,0.9323,536.2,0.995025,0.3296
2024-11-30,Camps,165,170.1,28065.83,0.9243,0.0757,0.0045,0.0067,0.0354,0.9344,0.0295,827.13,32.3,794.83,0.961,0.2,0.3479,0.0455,0.4552,18889.3,1.0613,409.7,0.995901,0.2695
2024-11-30,Associations,229,104.25,23874.08,0.9289,0.0711,0.0011,0.0022,0.0192,0.9824,0.0289,690.71,88.82,601.89,0.8714,0.39,0.486,0.0193,0.7406,11212.65,0.916,320.4,0.997599,0.306
2024-11-30,Sports Leagues,197,231.56,45616.74,0.9166,0.0834,0.0078,0.0111,0.038,0.949,0.023,1048.55,40.09,1008.46,0.9618,0.2,0.2714,0.0277,0.5016,24600.25,1.0924,425.9,0.999691,0.2877
2024-11-30,Nonprofits,291,163.34,47530.75,0.9722,0.0278,0.0019,0.0056,0.0145,0.9764,0.022,1043.52,86.51,957.01,0.9171,0.3,0.4824,0.0184,0.7262,24629.44,0.9593,249.7,0.997291,0.6913
2024-11-30,Pet Care,107,181.98,19471.59,0.9507,0.0493,0.0028,0.0022,0.0358,0.9665,0.0247,480.35,44.56,435.79,0.9072,0.42,0.3682,0.0252,0.6211,13410.49,1.0569,738.0,0.995552,0.3044
2024-11-30,Education,255,259.37,66139.5,0.9373,0.0627,0.0043,0.0046,0.0394,0.9807,0.0202,1338.86,59.17,1279.69,0.9558,0.23,0.3056,0.024,0.5392,41388.37,1.0704,261.7,0.99586,0.4137
2024-12-01,Camps,297,245.96,73050.5,0.9517,0.0483,0.0023,0.0089,0.0422,0.9409,0.0203,1482.85,104.71,1378.14,0.9294,0.35,0.223,0.0505,0.5893,29930.35,1.0649,466.7,0.997431,0.3904
2024-12-01,Associations,125,197.59,24699.37,0.9102,0.0898,0.0066,0.0098,0.0394,0.9662,0.0221,546.8,44.71,502.09,0.9182,0.36,0.2278,0.0232,0.3203,16248.29,1.0788,426.6,0.997144,0.6667
2024-12-01,Sports Leagues,123,259.44,31910.91,0.9553,0.0447,0.0055,0.0103,0.037,0.9611,0.0298,952.38,30.94,921.44,0.9675,0.25,0.4313,0.0451,0.6916,22321.44,1.0138,449.4,0.997943,0.5464
2024-12-01,Nonprofits,156,271.26,42316.07,0.9708,0.0292,0.0061,0.0066,0.0468,0.978,0.027,1141.52,48.43,1093.1,0.9576,0.31,0.215,0.0508,0.4874,21489.3,0.9354,488.3,0.999066,0.3803
2024-12-01,Pet Care,152,294.45,44756.63,0.9551,0.0449,0.0069,0.0095,0.05,0.9818,0.021,937.88,66.82,871.06,0.9288,0.44,0.3058,0.0404,0.7236,20778.25,1.0858,768.1,0.999183,0.6186
2024-12-01,Education,179,55.95,10014.44,0.9395,0.0605,0.0047,0.004,0.0408,0.9559,0.0239,239.59,43.55,196.04,0.8182,0.24,0.5085,0.0106,0.3031,6996.45,0.8851,225.5,0.999326,0.5271
2024-12-02,Camps,315,162.69,51248.52,0.976,0.024,0.0016,0.0024,0.015,0.9769,0.0309,1584.54,126.65,1457.89,0.9201,0.4,0.4456,0.0129,0.3962,34880.45,1.0295,438.5,0.998196,0.3304
2024-12-02,Associations,114,188.73,21515.17,0.942,0.058,0.0068,0.0051,0.0155,0.9411,0.0191,411.71,36.15,375.56,0.9122,0.32,0.4306,0.0567,0.6379,12369.79,1.0873,726.7,0.998491,0.2753
2024-12-02,Sports Leagues,230,147.54,33933.44,0.9798,0.0202,0.0042,0.0096,0.0426,0.9692,0.0183,619.48,42.6,576.88,0.9312,0.19,0.4829,0.047,0.5413,16106.84,0.9008,231.7,0.997844,0.4956
2024-12-02,Nonprofits,228,208.14,47456.99,0.9217,0.0783,0.0027,0.0106,0.0349,0.9549,0.0292,1385.34,80.54,1304.79,0.9419,0.35,0.5027,0.0585,0.5931,32803.06,0.9929,691.2,0.999442,0.2703
2024-12-02,Pet Care,374,169.65,63449.17,0.9379,0.0621,0.0065,0.0045,0.0113,0.9463,0.0271,1718.09,163.6,1554.49,0.9048,0.44,0.3264,0.0499,0.3902,41595.6,1.0637,424.7,0.999385,0.267
2024-12-02,Education,200,55.74,11147.35,0.9705,0.0295,0.0022,0.0024,0.0224,0.9407,0.0271,302.38,61.51,240.87,0.7966,0.31,0.228,0.0558,0.4655,5404.82,1.0475,387.6,0.995713,0.5121
2024-12-03,Camps,352,294.12,103529.73,0.9378,0.0622,0.0062,0.0099,0.0125,0.9525,0.0304,3147.7,130.36,3017.34,0.9586,0.37,0.3348,0.0191,0.3435,48535.28,0.9387,372.1,0.995867,0.3157
2024-12-03,Associations,342,121.11,41419.33,0.9493,0.0507,0.0024,0.0069,0.0211,0.9352,0.0318,1315.08,103.83,1211.25,0.921,0.3,0.3254,0.02,0.5229,24460.84,0.9531,446.7,0.996162,0.4875
2024-12-03,Sports Leagues,336,63.37,21290.67,0.9462,0.0538,0.0038,0.0027,0.0476,0.9456,0.0259,551.53,94.28,457.24,0.829,0.28,0.2803,0.0364,0.6101,13533.64,1.0321,477.9,0.998809,0.4829
2024-12-03,Nonprofits,108,229.56,24792.85,0.95,0.05,0.0077,0.0039,0.012,0.9667,0.0228,565.65,41.32,524.34,0.927,0.38,0.5475,0.0301,0.3683,14038.55,0.9631,660.4,0.997618,0.6587
2024-12-03,Pet Care,122,323.81,39504.28,0.9309,0.0691,0.0073,0.0107,0.0351,0.9846,0.0188,741.07,47.84,693.23,0.9354,0.39,0.2338,0.027,0.6283,18286.74,0.9355,264.2,0.997236,0.2864
2024-12-03,Education,83,175.09,14532.23,0.9336,0.0664,0.0018,0.0065,0.0182,0.9535,0.0202,293.4,22.65,270.75,0.9228,0.27,0.1959,0.0103,0.6915,8608.59,1.021,469.4,0.998561,0.5813
2024-12-04,Camps,118,262.84,31014.71,0.9107,0.0893,0.003,0.0118,0.0119,0.9388,0.0247,765.43,32.5,732.93,0.9575,0.28,0.5445,0.037,0.7235,15911.98,0.9453,316.1,0.998119,0.5218
2024-12-04,Associations,96,305.46,29324.04,0.9746,0.0254,0.0061,0.006,0.0333,0.9359,0.0202,592.71,37.58,555.13,0.9366,0.39,0.1908,0.0125,0.5286,13229.8,0.9505,391.2,0.997559,0.3776
2024-12-04,Sports Leagues,121,69.71,8435.45,0.9707,0.0293,0.003,0.0081,0.0328,0.942,0.0184,155.38,49.78,105.6,0.6796,0.41,0.3641,0.0307,0.6433,3458.09,1.0637,398.1,0.997703,0.5886
2024-12-04,Nonprofits,325,63.84,20748.17,0.961,0.039,0.0065,0.0066,0.0276,0.9451,0.027,560.58,135.89,424.69,0.7576,0.42,0.4227,0.0486,0.6769,9706.89,0.9765,416.5,0.997739,0.2721
2024-12-04,Pet Care,136,238.24,32400.4,0.9365,0.0635,0.003,0.0041,0.0276,0.9314,0.0181,587.16,53.77,533.38,0.9084,0.4,0.3762,0.0491,0.3513,20885.28,1.1015,482.7,0.995517,0.3055
2024-12-04,Education,131,101.5,13297.04,0.9761,0.0239,0.0066,0.0052,0.0427,0.9763,0.023,305.48,24.64,280.84,0.9193,0.19,0.1832,0.0263,0.3204,5801.88,0.9411,241.7,0.995709,0.368
2024-12-05,Camps,306,180.55,55249.19,0.9564,0.0436,0.0075,0.002,0.048,0.9467,0.022,1216.87,107.08,1109.79,0.912,0.35,0.3135,0.014,0.6202,25135.98,1.103,791.7,0.995888,0.5892
2024-12-05,Associations,351,91.36,32066.37,0.9527,0.0473,0.0024,0.0068,0.0345,0.9575,0.0225,720.85,137.32,583.53,0.8095,0.39,0.4962,0.0239,0.666,16594.03,0.997,277.6,0.998066,0.2954
2024-12-05,Sports Leagues,224,208.28,46654.0,0.9313,0.0687,0.0072,0.0068,0.0401,0.9847,0.0181,842.21,69.24,772.97,0.9178,0.31,0.4037,0.0351,0.7061,31818.7,0.9122,325.7,0.996293,0.4735
2024-12-05,Nonprofits,353,150.92,53274.19,0.9574,0.0426,0.0068,0.0054,0.0472,0.9503,0.0316,1682.25,63.75,1618.51,0.9621,0.18,0.4146,0.0495,0.426,23180.4,0.8858,170.6,0.997661,0.6276
2024-12-05,Pet Care,126,137.3,17299.23,0.9226,0.0774,0.0034,0.0033,0.0449,0.9508,0.0257,443.93,24.95,418.99,0.9438,0.2,0.2839,0.0212,0.6991,7853.93,1.0709,312.2,0.996035,0.2543
2024-12-05,Education,386,73.64,28425.04,0.9153,0.0847,0.0023,0.0105,0.0187,0.9513,0.026,739.58,122.78,616.8,0.834,0.32,0.4264,0.0197,0.5358,17917.01,0.973,780.9,0.997832,0.5537
2024-12-06,Camps,140,157.59,22062.43,0.9267,0.0733,0.0021,0.0103,0.0125,0.9599,0.023,508.45,35.61,472.84,0.93,0.25,0.4615,0.0539,0.3877,9334.68,0.97,419.3,0.99526,0.4615
2024-12-06,Associations,251,92.06,23106.4,0.9543,0.0457,0.0023,0.0068,0.0491,0.95,0.0302,698.53,72.04,626.48,0.8969,0.29,0.2773,0.0268,0.3575,13949.23,1.0022,537.4,0.996485,0.5441
2024-12-06,Sports Leagues,340,294.44,100109.05,0.9467,0.0533,0.0027,0.0072,0.0435,0.9634,0.0319,3197.2,71.0,3126.2,0.9778,0.21,0.5435,0.0392,0.5556,50829.82,0.8898,637.1,0.996352,0.4075
2024-12-06,Nonprofits,131,205.56,26927.93,0.9657,0.0343,0.0066,0.0048,0.0494,0.9348,0.0185,497.82,53.34,444.47,0.8928,0.41,0.483,0.0456,0.6828,11882.43,0.903,779.2,0.998059,0.6639
2024-12-06,Pet Care,83,244.21,20269.24,0.954,0.046,0.0035,0.0035,0.0375,0.9791,0.0256,519.39,16.08,503.31,0.969,0.19,0.2336,0.0151,0.596,11542.05,0.992,489.5,0.996352,0.6121
2024-12-06,Education,242,101.24,24501.05,0.9374,0.0626,0.0032,0.0022,0.0257,0.978,0.0237,580.05,99.22,480.83,0.829,0.41,0.4549,0.046,0.4715,10192.6,1.0918,554.0,0.995444,0.2867
2024-12-07,Camps,334,159.16,53159.45,0.9576,0.0424,0.003,0.0042,0.0469,0.9447,0.0188,1000.99,127.85,873.13,0.8723,0.38,0.27,0.0325,0.3502,22356.45,0.9905,349.2,0.997479,0.6846
2024-12-07,Associations,219,228.81,50109.48,0.9168,0.0832,0.0072,0.0101,0.0309,0.941,0.024,1200.79,57.0,1143.78,0.9525,0.26,0.548,0.0345,0.49,22585.22,0.9374,603.9,0.997621,0.4111
2024-12-07,Sports Leagues,277,76.53,21198.91,0.9638,0.0362,0.0021,0.009,0.0193,0.9709,0.0316,670.02,87.98,582.04,0.8687,0.32,0.298,0.0289,0.4728,9276.64,1.0765,377.9,0.998518,0.3717
2024-12-07,Nonprofits,319,168.63,53792.17,0.9423,0.0577,0.0053,0.0065,0.0268,0.9504,0.0296,1594.74,103.37,1491.37,0.9352,0.32,0.4047,0.0202,0.4133,27000.33,0.9917,149.9,0.999353,0.6567
2024-12-07,Pet Care,324,207.46,67216.22,0.933,0.067,0.0039,0.005,0.0221,0.962,0.0188,1266.4,100.43,1165.98,0.9207,0.31,0.3,0.0332,0.7387,41833.9,1.0868,372.6,0.998459,0.4584
2024-12-07,Education,281,118.56,33316.04,0.9569,0.0431,0.0029,0.0064,0.0384,0.9705,0.0236,786.82,64.44,722.38,0.9181,0.23,0.3591,0.0235,0.4149,16592.66,1.0495,458.2,0.996829,0.6553
2024-12-08,Camps,90,136.09,12247.75,0.9543,0.0457,0.0072,0.0035,0.0376,0.9849,0.0274,335.57,18.45,317.12,0.945,0.2,0.2848,0.0195,0.7106,8544.2,0.9839,729.4,0.995662,0.2515
2024-12-08,Associations,277,346.15,95884.22,0.9494,0.0506,0.0079,0.0065,0.0253,0.9858,0.0187,1791.44,74.3,1717.14,0.9585,0.27,0.3441,0.0143,0.5327,49149.35,0.9849,586.7,0.995345,0.6828
2024-12-08,Sports Leagues,109,278.97,30407.37,0.9648,0.0352,0.0044,0.0058,0.0355,0.9635,0.0273,831.39,28.63,802.76,0.9656,0.26,0.4717,0.0258,0.4884,13370.94,1.0853,558.1,0.996153,0.6333
2024-12-08,Nonprofits,222,118.7,26350.87,0.9282,0.0718,0.0073,0.0071,0.0368,0.9333,0.0194,512.49,73.73,438.76,0.8561,0.33,0.489,0.0126,0.7426,17540.0,1.0896,125.9,0.996991,0.6081
2024-12-08,Pet Care,201,79.43,15964.88,0.9312,0.0688,0.0015,0.0069,0.0219,0.9654,0.0244,389.39,49.41,339.97,0.8731,0.25,0.2181,0.0477,0.5849,6543.67,1.1174,556.9,0.996015,0.6282
2024-12-08,Education,168,273.15,45889.99,0.9481,0.0519,0.0037,0.0101,0.0322,0.937,0.0302,1387.88,43.73,1344.15,0.9685,0.26,0.3626,0.0207,0.5217,20135.41,1.0159,475.5,0.99901,0.502
2024-12-09,Camps,153,217.68,33305.78,0.9315,0.0685,0.0026,0.0037,0.0436,0.9667,0.0251,836.69,37.85,798.84,0.9548,0.25,0.3405,0.041,0.3323,16926.48,0.9375,559.6,0.997971,0.3847
2024-12-09,Associations,349,64.13,22380.86,0.9188,0.0812,0.0027,0.0084,0.0167,0.9502,0.0205,458.38,138.17,320.21,0.6986,0.4,0.5164,0.0525,0.3123,11082.13,1.033,120.5,0.998657,0.641
2024-12-09,Sports Leagues,326,292.94,95498.71,0.9159,0.0841,0.0063,0.0024,0.0423,0.9676,0.0225,2149.98,94.37,2055.61,0.9561,0.29,0.4292,0.0193,0.7006,52034.01,1.0624,464.6,0.997216,0.4613
2024-12-09,Nonprofits,351,268.49,94240.0,0.9692,0.0308,0.007,0.0032,0.0405,0.942,0.0182,1712.39,89.29,1623.1,0.9479,0.25,0.2884,0.0505,0.6341,40090.2,0.9582,290.9,0.997918,0.4937
2024-12-09,Pet Care,277,128.78,35671.21,0.971,0.029,0.0025,0.0068,0.0478,0.9506,0.0282,1005.62,74.96,930.66,0.9255,0.27,0.3703,0.0488,0.6666,23284.28,0.9039,701.3,0.995717,0.3728
2024-12-09,Education,375,340.15,127557.91,0.9709,0.0291,0.0064,0.0089,0.0243,0.9629,0.0188,2394.49,109.64,2284.85,0.9542,0.29,0.2214,0.0464,0.7015,57684.87,0.939,702.7,0.997871,0.5147
2024-12-10,Camps,168,291.34,48944.83,0.9391,0.0609,0.0074,0.0057,0.0137,0.9532,0.0223,1090.87,50.49,1040.38,0.9537,0.3,0.2538,0.0285,0.6988,29158.23,0.9275,156.0,0.996062,0.4341
2024-12-10,Associations,252,301.96,76093.62,0.9799,0.0201,0.003,0.0068,0.0382,0.9607,0.0226,1717.85,100.89,1616.96,0.9413,0.4,0.5102,0.0239,0.4267,43391.17,1.0759,473.5,0.995294,0.3828
2024-12-10,Sports Leagues,209,269.69,56364.92,0.9642,0.0358,0.0063,0.0029,0.0346,0.9555,0.0224,1261.97,84.32,1177.65,0.9332,0.4,0.3126,0.0191,0.6131,24837.34,0.9505,422.2,0.995694,0.3793
2024-12-10,Nonprofits,282,111.15,31344.94,0.9153,0.0847,0.0073,0.007,0.0141,0.9758,0.0226,707.11,56.17,650.94,0.9206,0.2,0.2502,0.0429,0.6573,14923.42,1.0185,120.6,0.996364,0.3317
2024-12-10,Pet Care,218,154.62,33707.62,0.948,0.052,0.0061,0.0102,0.0413,0.9809,0.0306,1030.34,77.52,952.82,0.9248,0.36,0.2444,0.0517,0.5085,13995.18,1.0303,614.7,0.997244,0.478
2024-12-10,Education,245,348.54,85393.48,0.9566,0.0434,0.0025,0.007,0.0425,0.9431,0.0282,2409.11,46.31,2362.8,0.9808,0.19,0.5288,0.0432,0.3732,56555.11,0.8996,396.0,0.998611,0.6718
2024-12-11,Camps,382,203.06,77569.54,0.9449,0.0551,0.001,0.0118,0.0433,0.988,0.0214,1660.87,131.02,1529.85,0.9211,0.34,0.4563,0.0502,0.6518,44346.36,0.8876,795.9,0.995563,0.3314
2024-12-11,Associations,260,75.68,19675.67,0.9249,0.0751,0.0011,0.0036,0.0364,0.9516,0.0199,391.39,65.33,326.05,0.8331,0.25,0.4589,0.0378,0.5142,8145.68,1.0028,447.4,0.99717,0.4694
2024-12-11,Sports Leagues,391,329.57,128861.19,0.9314,0.0686,0.0056,0.0056,0.0231,0.9735,0.0239,3074.99,135.4,2939.6,0.956,0.35,0.2815,0.0233,0.3896,63177.29,0.8956,172.9,0.999179,0.3759
2024-12-11,Nonprofits,208,150.01,31202.83,0.9168,0.0832,0.0042,0.0097,0.0387,0.9598,0.0281,875.97,57.14,818.83,0.9348,0.27,0.452,0.0143,0.3897,20697.37,0.9505,260.0,0.995436,0.4268
2024-12-11,Pet Care,263,326.96,85991.53,0.9237,0.0763,0.0035,0.0064,0.0481,0.9741,0.0227,1947.72,66.61,1881.11,0.9658,0.25,0.3718,0.0291,0.5776,48191.94,0.8881,170.6,0.995657,0.5428
2024-12-11,Education,295,136.83,40363.43,0.9319,0.0681,0.0041,0.0101,0.0196,0.977,0.0209,841.84,109.66,732.18,0.8697,0.37,0.4756,0.0527,0.5296,20125.79,1.0654,338.2,0.995726,0.6256
2024-12-12,Camps,376,219.1,82383.22,0.9743,0.0257,0.002,0.0076,0.0324,0.9817,0.0228,1876.49,108.41,1768.08,0.9422,0.29,0.3721,0.0184,0.5118,43731.03,0.9274,686.5,0.997112,0.3877
2024-12-12,Associations,255,297.08,75754.54,0.9137,0.0863,0.008,0.0067,0.0471,0.9787,0.0278,2103.19,60.07,2043.12,0.9714,0.24,0.2117,0.0428,0.3854,49135.45,0.8961,476.2,0.997068,0.6662
2024-12-12,Sports Leagues,299,203.93,60974.61,0.9204,0.0796,0.0066,0.0086,0.049,0.9447,0.02,1222.15,81.47,1140.67,0.9333,0.27,0.3686,0.0203,0.5073,36144.77,0.8935,635.5,0.999605,0.3707
2024-12-12,Nonprofits,186,89.5,16646.91,0.9797,0.0203,0.003,0.0099,0.0111,0.9472,0.0264,440.22,44.89,395.33,0.898,0.24,0.4615,0.0438,0.7459,9576.91,1.0643,170.7,0.995211,0.5117
2024-12-12,Pet Care,338,130.78,44202.52,0.9304,0.0696,0.0012,0.0045,0.0205,0.9479,0.0232,1023.77,113.47,910.3,0.8892,0.34,0.2601,0.0418,0.36,30025.59,0.8863,737.6,0.997681,0.5695
2024-12-12,Education,186,199.07,37027.53,0.9127,0.0873,0.005,0.0066,0.0458,0.988,0.0271,1004.02,42.78,961.24,0.9574,0.23,0.3737,0.0101,0.6456,15268.28,1.0738,300.0,0.996225,0.2904
2024-12-13,Camps,335,197.76,66250.0,0.9154,0.0846,0.0049,0.0037,0.0484,0.9633,0.0254,1683.5,148.25,1535.25,0.9119,0.44,0.3644,0.0438,0.321,40578.24,0.905,650.6,0.999297,0.392
2024-12-13,Associations,307,159.22,48879.64,0.9731,0.0269,0.008,0.004,0.0358,0.9424,0.0256,1250.08,87.86,1162.22,0.9297,0.29,0.2708,0.0271,0.3555,20717.48,0.988,674.4,0.998346,0.5179
2024-12-13,Sports Leagues,297,279.64,83053.77,0.9324,0.0676,0.0043,0.0047,0.0341,0.9564,0.021,1747.42,78.17,1669.24,0.9553,0.26,0.2834,0.0555,0.5349,49483.17,1.1043,243.9,0.999591,0.4928
2024-12-13,Nonprofits,256,303.42,77676.26,0.9585,0.0415,0.0052,0.0063,0.0196,0.9684,0.0213,1655.65,46.69,1608.96,0.9718,0.18,0.2047,0.0447,0.4699,35880.4,0.9371,456.2,0.999437,0.371
2024-12-13,Pet Care,112,151.76,16996.99,0.9704,0.0296,0.0019,0.0084,0.0209,0.9616,0.0234,398.15,49.79,348.36,0.875,0.44,0.3601,0.0588,0.4148,10714.6,1.0521,696.4,0.998399,0.5571
2024-12-13,Education,295,61.44,18125.68,0.9777,0.0223,0.0029,0.0056,0.013,0.9862,0.0256,464.79,94.22,370.57,0.7973,0.32,0.1856,0.0102,0.607,9872.77,1.0018,562.2,0.995715,0.6993
2024-12-14,Camps,147,253.03,37194.8,0.9794,0.0206,0.0047,0.0025,0.0164,0.9653,0.0229,850.58,30.94,819.64,0.9636,0.21,0.2681,0.0337,0.5332,25306.39,0.9018,363.3,0.99748,0.301
2024-12-14,Associations,340,312.79,106348.43,0.9291,0.0709,0.0051,0.002,0.0467,0.9682,0.0291,3095.89,113.47,2982.43,0.9633,0.33,0.4817,0.0142,0.6197,47286.95,1.0184,790.3,0.995885,0.3653
2024-12-14,Sports Leagues,234,189.61,44368.58,0.9537,0.0463,0.0025,0.0062,0.0341,0.9487,0.0227,1007.47,93.13,914.33,0.9076,0.4,0.4898,0.0366,0.7034,27553.09,0.8933,500.4,0.998419,0.4934
2024-12-14,Nonprofits,213,161.06,34305.51,0.9148,0.0852,0.0044,0.0099,0.0462,0.9627,0.0226,774.08,71.4,702.68,0.9078,0.34,0.2227,0.0518,0.5343,23833.06,0.9762,564.4,0.996666,0.3164
2024-12-14,Pet Care,143,190.73,27273.76,0.9441,0.0559,0.0064,0.0039,0.022,0.9698,0.0238,648.54,37.28,611.26,0.9425,0.26,0.4099,0.0143,0.6554,15203.07,0.9294,397.8,0.995642,0.5275
2024-12-14,Education,255,214.52,54703.02,0.9323,0.0677,0.0014,0.0086,0.0371,0.9492,0.018,985.28,89.68,895.6,0.909,0.35,0.2061,0.0212,0.4115,26205.93,1.028,173.8,0.998162,0.4682
2024-12-15,Camps,196,229.28,44938.37,0.9711,0.0289,0.0048,0.0036,0.0323,0.9572,0.0312,1400.64,66.68,1333.96,0.9524,0.34,0.193,0.016,0.5396,28695.96,0.9029,504.5,0.997218,0.4133
2024-12-15,Associations,240,313.29,75190.03,0.9634,0.0366,0.0074,0.0037,0.0329,0.9312,0.0205,1540.47,94.33,1446.14,0.9388,0.39,0.2862,0.0199,0.544,44861.43,1.0265,187.4,0.999559,0.3297
2024-12-15,Sports Leagues,195,223.03,43491.34,0.9423,0.0577,0.0073,0.01,0.0307,0.9462,0.0201,872.52,64.2,808.32,0.9264,0.33,0.2895,0.0232,0.3476,17846.32,1.068,193.4,0.999354,0.3462
2024-12-15,Nonprofits,386,182.41,70409.2,0.9365,0.0635,0.0022,0.0024,0.0334,0.9509,0.0247,1737.3,163.37,1573.93,0.906,0.42,0.427,0.0489,0.381,28196.68,0.9125,642.3,0.997175,0.3463
2024-12-15,Pet Care,314,193.45,60742.0,0.9358,0.0642,0.0078,0.0033,0.034,0.9749,0.0312,1893.37,127.23,1766.15,0.9328,0.41,0.2871,0.023,0.344,27347.63,1.0552,316.7,0.997165,0.5606
2024-12-15,Education,87,286.91,24961.43,0.9141,0.0859,0.005,0.0109,0.0249,0.9415,0.019,473.36,37.74,435.62,0.9203,0.43,0.1814,0.0496,0.419,11800.1,0.9178,251.8,0.997519,0.644
2024-12-16,Camps,395,196.41,77583.13,0.93,0.07,0.0042,0.0049,0.038,0.9669,0.0234,1818.03,104.61,1713.41,0.9425,0.26,0.5049,0.0441,0.6221,45431.26,0.8981,160.3,0.997103,0.6687
2024-12-16,Associations,273,109.97,30021.37,0.9336,0.0664,0.0041,0.0116,0.0294,0.9848,0.0256,769.97,60.79,709.18,0.921,0.22,0.4919,0.0108,0.5537,15087.06,0.9852,662.3,0.995027,0.332
2024-12-16,Sports Leagues,110,211.37,23250.92,0.9281,0.0719,0.0045,0.006,0.0407,0.9754,0.0245,569.27,27.99,541.27,0.9508,0.25,0.1845,0.0336,0.5666,13523.59,1.0883,437.8,0.99853,0.3072
2024-12-16,Nonprofits,110,143.64,15800.84,0.9522,0.0478,0.0055,0.0096,0.042,0.9466,0.0234,369.59,25.95,343.64,0.9298,0.24,0.4567,0.0235,0.476,10126.88,0.9616,318.2,0.998191,0.6889
2024-12-16,Pet Care,224,299.61,67112.74,0.9185,0.0815,0.0034,0.0062,0.0387,0.9856,0.0194,1303.88,85.37,1218.51,0.9345,0.38,0.2992,0.0551,0.4252,40815.19,0.9195,771.4,0.995021,0.3548
2024-12-16,Education,207,200.17,41435.38,0.975,0.025,0.0058,0.0024,0.0233,0.9886,0.0301,1247.72,86.59,1161.13,0.9306,0.42,0.5256,0.0417,0.6511,24697.72,1.0068,473.5,0.995064,0.3543
2024-12-17,Camps,94,281.69,26478.59,0.9652,0.0348,0.007,0.0052,0.0398,0.9868,0.0231,612.84,36.66,576.18,0.9402,0.39,0.2878,0.0188,0.5009,16998.19,0.9537,320.6,0.996361,0.3482
2024-12-17,Associations,394,48.72,19195.9,0.9709,0.0291,0.0058,0.0034,0.0433,0.9776,0.0256,490.52,138.33,352.19,0.718,0.35,0.2271,0.0329,0.3178,11002.61,0.9884,178.2,0.997018,0.447
2024-12-17,Sports Leagues,88,341.85,30082.65,0.9521,0.0479,0.0041,0.0022,0.0224,0.9515,0.0247,742.36,34.42,707.93,0.9536,0.39,0.4671,0.0523,0.4305,15159.78,0.9161,703.0,0.998196,0.2849
2024-12-17,Nonprofits,342,148.26,50703.92,0.9377,0.0623,0.0015,0.0067,0.031,0.9459,0.0315,1595.46,110.99,1484.47,0.9304,0.32,0.3953,0.0547,0.4234,29928.37,0.9878,372.6,0.996849,0.2608
2024-12-17,Pet Care,86,241.42,20762.19,0.9473,0.0527,0.0016,0.0032,0.0276,0.9508,0.0241,500.89,30.24,470.65,0.9396,0.35,0.2371,0.0431,0.6682,8323.12,0.9684,307.1,0.997117,0.5269
